method,N,p,k,rho,sep,distribution,rep,syn_idx,success_kmeans,success_hc,diff_sil_km,diff_sil_hc,diff_dist_km,diff_dist_hc,sil_real_km,sil_syn_km,sil_real_hc,sil_syn_hc,dist_real_km,dist_syn_km,dist_real_hc,dist_syn_hc
cart,1000,10,2,0.0,0.1,gamma,5,10,0,1,-0.019539555675893813,-0.011142859264873975,-0.08382346827337095,-0.06562602321445032,0.11132217461544301,0.0917826189395492,0.09360628728264361,0.08246342801776964,2.9816721662837242,2.8978486980103533,3.009430129185398,2.9438041059709477
cart,1000,10,2,0.4,2.0,gamma,1,10,1,1,0.06278003407570998,0.0681706649392868,0.001239616482670236,-0.04839556277033408,0.2560934053787985,0.31887343945450847,0.27597688864867664,0.34414755358796345,2.70130509124243,2.7025447077251004,2.8694475623231166,2.8210519995527825
cart,1000,10,2,0.4,2.0,gamma,2,10,1,1,0.0037428659497796835,0.022347384266651532,0.019964062800700066,-0.011083792126807435,0.2638125328147871,0.2675553987645668,0.24254509823746193,0.26489248250411346,2.595817918536156,2.615781981336856,2.7515647597089767,2.7404809675821693
cart,1000,10,2,0.4,2.0,gamma,3,10,1,1,0.003993719470236745,0.04783895081046788,0.0349907501513429,0.1882701067325092,0.2386709039191302,0.24266462338936695,0.16564531760684797,0.21348426841731585,2.670502238114466,2.7054929882658088,2.597107069757924,2.7853771764904334
cart,1000,10,2,0.4,2.0,gamma,4,10,1,1,0.0034937163886458733,-0.029677330923091605,-0.06176331802705448,-0.13110495745814887,0.28364059323534435,0.2871343096239902,0.3240299186016866,0.294352587678595,2.689345448231994,2.6275821302049396,2.856481114719709,2.72537615726156
cart,1000,10,2,0.4,2.0,gamma,5,10,1,1,0.007399582361441004,-0.03823265260354869,-0.011816298448734663,-0.07702740523981699,0.25597986980772935,0.26337945216917036,0.28164204502328893,0.24340939241974024,2.6534106067129386,2.641594308264204,2.8129430003000584,2.7359155950602414
cart,1000,10,2,0.4,6.0,gamma,1,10,1,1,-0.006072652644450893,-0.01569284080197017,0.03027164554752204,0.05279449190989283,0.2667269919775137,0.2606543393330628,0.26553672584125415,0.24984388503928398,2.4966804288896696,2.5269520744371916,2.4712137796521714,2.524008271562064
cart,1000,10,2,0.4,6.0,gamma,2,10,1,0,-0.009127431250921303,-0.009393944685515576,0.019624503889314582,0.026067765960251954,0.34695295193745007,0.33782552068652877,0.30261293053867744,0.29321898585316186,2.3414323802384205,2.361056884127735,2.3779898703682703,2.404057636328522
cart,1000,10,2,0.4,6.0,gamma,3,10,1,1,-0.01045980005317293,-0.011860543253726097,0.01762652161236744,0.02226028507278377,0.3639781575902914,0.35351835753711847,0.36338663589727105,0.35152609264354495,2.3152111912569904,2.332837712869358,2.3161949505328145,2.3384552356055983
cart,1000,10,2,0.4,6.0,gamma,4,10,0,1,-0.02189422133092067,-0.038317276433288416,0.025842978020629737,0.06455014864546982,0.33496897370587214,0.31307475237495147,0.3342863470144966,0.2959690705812082,2.373513673167925,2.3993566511885547,2.375799598657103,2.440349747302573
cart,1000,10,2,0.4,6.0,gamma,5,10,1,1,0.005074475590565841,-0.03032653157710896,-0.0329981771912391,-0.08102703699380642,0.2876922225716494,0.29276669816221523,0.2914895512336315,0.26116301965652255,2.433287342073928,2.4002891648826887,2.428474198479757,2.3474471614859507
cart,1000,10,2,0.0,10.0,gamma,1,10,1,1,0.002282123081084164,0.0019270913020033031,-0.0069759706496226315,-0.006605052625170416,0.436207670069568,0.4384897931506522,0.43620950002159803,0.43813659132360133,2.130821741164543,2.1238457705149205,2.130832888466946,2.1242278358417757
cart,1000,10,2,0.0,10.0,gamma,2,10,1,1,0.0011141750504560233,0.00040539838748021584,-0.0069739054876500894,-0.006052686430160215,0.4324591714915143,0.43357334654197033,0.4324591714915143,0.4328645698789945,2.1358525392581242,2.128878633770474,2.1358525392581242,2.129799852827964
cart,1000,10,2,0.0,10.0,gamma,3,10,1,1,0.004279759105345282,0.003889049016895907,-0.009267959662261127,-0.008674660951663693,0.44112614694734,0.44540590605268526,0.44112614694734,0.4450151959642359,2.112795489252406,2.1035275295901448,2.112795489252406,2.104120828300742
cart,1000,10,2,0.0,10.0,gamma,4,10,1,1,0.0005496384264226939,-0.002554700663299936,-0.002106349181528522,0.0024971464547345334,0.41198961673284634,0.41253925515926904,0.41160336311122603,0.4090486624479261,2.1837329627051405,2.181626613523612,2.184454313383182,2.1869514598379167
cart,1000,10,2,0.0,10.0,gamma,5,10,1,1,0.006488935126412687,0.006488935126412687,-0.03149696217428799,-0.03149696217428799,0.4901673835991911,0.4966563187256038,0.4901673835991911,0.4966563187256038,1.97572494997041,1.944227987796122,1.97572494997041,1.944227987796122
cart,1000,10,2,0.0,2.0,gamma,1,10,1,1,0.002041481925723454,0.015432185338592627,-0.020220640405577583,0.09213622085349282,0.1115497478018904,0.11359122972761386,0.07525392009777401,0.09068610543636664,2.82146820826416,2.8012475678585824,2.8829804843108233,2.975116705164316
cart,1000,10,2,0.0,2.0,gamma,2,10,1,1,-0.0015759220159726195,0.027732029738330083,0.028815743139124272,0.11324767125869162,0.12013164067961302,0.1185557186636404,0.04870529112650551,0.0764373208648356,2.824271239770943,2.8530869829100673,2.755987900382622,2.8692355716413136
cart,1000,10,2,0.0,2.0,gamma,3,10,1,1,0.0006494133180471734,-0.002288196834187739,-0.006463730626344866,-0.09380974892662586,0.11303993025161896,0.11368934356966613,0.06651496261747133,0.0642267657832836,2.8096874139339922,2.8032236833076474,2.878407317134517,2.784597568207891
cart,1000,10,2,0.0,2.0,gamma,4,10,1,0,0.004567292791836597,0.005534448963782933,-0.013936305774762126,-0.055066987421887426,0.1164897580225487,0.1210570508143853,0.0596954369731876,0.06522988593697053,2.8365647345778138,2.8226284288030516,2.9240021065530435,2.868935119131156
cart,1000,10,2,0.0,2.0,gamma,5,10,1,0,0.000222831234114651,-0.004406554185438179,0.01722840322277097,-0.029992864168266742,0.11450194818130867,0.11472477941542332,0.0515663570052177,0.04715980281977952,2.8229334722662136,2.8401618754889846,2.8135969257446556,2.783604061576389
cart,1000,10,3,0.4,10.0,gamma,1,10,0,0,0.0016283891511768567,0.0008002403280000792,-0.0068022809847141374,-0.005653494232171985,0.40685829143930075,0.4084866805904776,0.40689250016706147,0.40769274049506155,1.7796814755197152,1.772879194535001,1.7800515336858718,1.7743980394536998
cart,1000,10,3,0.4,10.0,gamma,2,10,1,1,-0.006830889663130835,-0.007339112107362711,0.011760162930238849,0.010879390420997836,0.5110178553856772,0.5041869657225464,0.5112520805133706,0.5039129684060079,1.6787958859025167,1.6905560488327556,1.6795932972817564,1.6904726877027543
cart,1000,10,3,0.4,10.0,gamma,3,10,1,1,-0.00818391532921181,-0.010684231075259787,0.02220039458106493,0.020821912113807572,0.46855408114658825,0.46037016581737644,0.4619170083609473,0.4512327772856875,1.7151595886930553,1.7373599832741202,1.7323459061387652,1.7531678182525727
cart,1000,10,3,0.4,10.0,gamma,4,10,1,1,0.005674539226631303,0.005511216862763013,-0.012550391321753729,-0.012043612639173862,0.487840762237829,0.4935153014644603,0.48780826570858893,0.49331948257135194,1.5680650423122995,1.5555146509905458,1.5692820566748058,1.557238444035632
cart,1000,10,3,0.4,10.0,gamma,5,10,1,1,-0.013001537057166557,-0.014366859261239151,0.03142808656498519,0.033376218449166384,0.5846534434852947,0.5716519064281281,0.5846534434852947,0.5702865842240555,1.433861009189113,1.4652890957540983,1.433861009189113,1.4672372276382795
cart,1000,10,3,0.4,2.0,gamma,1,10,0,0,-0.010493498098490733,-0.008757688749465545,0.06432139239669565,0.03270231968749604,0.15414030957313068,0.14364681147463995,0.12464057393909302,0.11588288518962747,2.5816763195241554,2.645997711920851,2.6566472815360207,2.6893496012235167
cart,1000,10,3,0.4,2.0,gamma,2,10,0,0,0.011216919748559123,0.025809946595603955,0.02276942785575642,0.04863417203157594,0.15008794709578296,0.1613048668443421,0.09638013282208427,0.12219007941768822,2.4979490941521356,2.520718522007892,2.5366616628133083,2.5852958348448842
cart,1000,10,3,0.4,2.0,gamma,3,10,0,0,-0.025032544305708254,-0.019956545629305683,0.08116820287513926,0.05767865499497393,0.144724768307773,0.11969222400206475,0.09975716530735974,0.07980061967805406,2.5325256127998563,2.6136938156749956,2.5681376365744475,2.6258162915694214
cart,1000,10,3,0.4,2.0,gamma,4,10,0,0,-0.006102055327313921,-0.009295386561739477,-0.027461244979301025,0.1745858018973605,0.1325803280342527,0.1264782727069388,0.0977264120971963,0.08843102553545683,2.549078530841895,2.521617285862594,2.498628359665499,2.6732141615628593
cart,1000,10,3,0.4,2.0,gamma,5,10,0,0,0.00453425378117811,-0.0005131415252650068,-0.009897431117701139,-0.10926455134650581,0.1519564989541421,0.1564907527353202,0.12075569042006151,0.1202425488947965,2.629401724873214,2.619504293755513,2.75166141099352,2.642396859647014
cart,1000,10,2,0.0,6.0,gamma,1,10,1,1,-0.003887286032649151,-0.0071031986770854205,0.014376456605899257,0.01777782180276155,0.30564661865829895,0.3017593326256498,0.30419881798650283,0.2970956193094174,2.4456109397986525,2.4599873964045518,2.4482171125756995,2.465994934378461
cart,1000,10,2,0.0,6.0,gamma,2,10,1,1,0.0001753320064111774,-0.0011514244841559496,-0.0011511379122852716,0.002733976412783612,0.31607404062466093,0.3162493726310721,0.3152342214730929,0.31408279698893693,2.429692914385675,2.4285417764733896,2.431436590395242,2.434170566808026
cart,1000,10,2,0.0,6.0,gamma,3,10,1,1,0.012726250007555895,0.011790908974074865,-0.04106260463690914,-0.039798695489102975,0.27157423713230083,0.28430048713985673,0.2686331438292308,0.2804240528033057,2.5236086364023738,2.4825460317654646,2.527259769051099,2.487461073561996
cart,1000,10,2,0.0,6.0,gamma,4,10,1,1,0.0009212693505014635,0.001293819846864941,-0.004196913233135646,-0.005018985116936214,0.3753449913609505,0.37626626071145197,0.3739536983352565,0.37524751818212143,2.2781459958701493,2.2739490826370137,2.2802135090839597,2.2751945239670235
cart,1000,10,2,0.0,6.0,gamma,5,10,1,1,-0.003512617949586516,-0.0034163992659846376,0.018572501193213853,0.018586612664870827,0.31514412181335105,0.31163150386376454,0.31357679276970385,0.3101603935037192,2.426466525687462,2.445039026880676,2.428918174422293,2.447504787087164
cart,1000,10,2,0.4,10.0,gamma,1,10,1,1,-0.0010496828829800742,-0.0011851095355198682,0.006786250990824083,0.005962063397922268,0.4612989014365449,0.4602492185535648,0.4612989014365449,0.460113791901025,2.0676413879916034,2.0744276389824274,2.0676413879916034,2.0736034513895256
cart,1000,10,2,0.4,10.0,gamma,2,10,1,1,-0.006916562338724619,-0.007040967003689558,0.01866268443179475,0.019608404614985142,0.49420730329468204,0.4872907409559574,0.4942675018282,0.48722653482451045,1.9583111342189952,1.97697381865079,1.9585012897569307,1.9781096943719159
cart,1000,10,2,0.4,10.0,gamma,3,10,1,1,-0.004111370898748801,-0.004549039181109882,0.01167961582677357,0.01098238167498744,0.4823878132792907,0.4782764423805419,0.4823878132792907,0.4778387740981808,1.9977938525011778,2.0094734683279514,1.9977938525011778,2.0087762341761652
cart,1000,10,2,0.4,10.0,gamma,4,10,1,1,0.01422450764575972,0.010745288718400414,-0.050149974142283504,-0.052876575691912286,0.4109901122053352,0.42521461985109493,0.41111154648604076,0.42185683520444117,2.177405751828454,2.1272557776861705,2.1784522468158842,2.125575671123972
cart,1000,10,2,0.4,10.0,gamma,5,10,1,1,-0.01676694584535049,-0.017247303411677684,0.05438930619234261,0.055487893145442335,0.47984391344423555,0.46307696759888506,0.47984391344423555,0.46259661003255786,2.0027190656675167,2.0571083718598593,2.0027190656675167,2.058206958812959
cart,1000,10,3,0.0,2.0,gamma,1,10,1,1,0.0035147076513734193,0.026220133339327316,0.005915992553723104,0.020741576000879114,0.10216604303214837,0.10568075068352178,0.05353265384791447,0.07975278718724178,2.727056103545356,2.732972096099079,2.8385168078788277,2.8592583838797068
cart,1000,10,3,0.0,2.0,gamma,2,10,0,0,0.007992108627524835,0.01604300752607734,0.0026512407739032184,0.0013155305840855114,0.09551883158431908,0.10351094021184391,0.04776951242773065,0.06381251995380799,2.7230019766344484,2.7256532174083516,2.7613790281460844,2.76269455873017
cart,1000,10,3,0.0,2.0,gamma,3,10,0,0,0.0008281770855523563,0.012064833005515724,0.01999252576211541,0.08198024581948626,0.09394991989667352,0.09477809698222588,0.044853388923529164,0.05691822192904489,2.7456674137337806,2.765659939495896,2.8647173724896056,2.946697618309092
cart,1000,10,3,0.0,2.0,gamma,4,10,0,0,0.002339162155775426,0.019579476140614713,-0.0060982878233755144,0.11221933147833862,0.09783214724143838,0.1001713093972138,0.043414798271365615,0.06299427441198033,2.7420131095937137,2.735914821770338,2.783516798761211,2.8957361302395497
cart,1000,10,3,0.0,2.0,gamma,5,10,0,0,0.0034120727962158315,0.033918055300267654,-0.011494212362451517,0.03413991724602239,0.11305365696177105,0.11646572975798689,0.04739794116275827,0.08131599646302592,2.737504150236967,2.7260099378745153,2.747726794469523,2.7818667117155456
cart,1000,10,3,0.0,10.0,gamma,1,10,1,1,-0.010025265959607399,-0.011855212683954841,0.025731151680096653,0.03037776865022268,0.5268752823033855,0.5168500163437781,0.5268752823033855,0.5150200696194307,1.623333239334135,1.6490643910142317,1.623333239334135,1.6537110079843578
cart,1000,10,3,0.0,10.0,gamma,2,10,1,1,0.011307644171092535,0.01096614686595715,-0.027212447095900982,-0.02754891327105291,0.4630245212339096,0.4743321654050021,0.4630245212339096,0.47399066809986673,1.6849716679429303,1.6577592208470293,1.6849716679429303,1.6574227546718774
cart,1000,10,3,0.0,10.0,gamma,3,10,1,1,-0.007328762153806845,-0.007363899101773597,0.02443185197905695,0.024585495436378002,0.4969902667241462,0.48966150457033936,0.49687582564445704,0.48951192654268344,1.5688801717871736,1.5933120237662306,1.569000298385638,1.593585793822016
cart,1000,10,3,0.0,10.0,gamma,4,10,1,1,-0.004561300653847411,-0.007898790458687799,0.0057770915947374935,0.011208761541398049,0.487925419655014,0.4833641190011666,0.4878492974418109,0.4799505069831231,1.7560347459667305,1.761811837561468,1.7561782830405759,1.767387044581974
cart,1000,10,3,0.0,10.0,gamma,5,10,1,1,0.0016467396219119745,0.0011210174023067454,0.005071034922802475,0.004212287212655097,0.48471853887459015,0.48636527849650213,0.48487856647846034,0.4859995838807671,1.7214951233293936,1.726566158252196,1.72266780442945,1.726880091642105
cart,1000,10,3,0.0,6.0,gamma,1,10,1,1,-0.02207552383899114,-0.017141031437830023,0.04850247873101221,0.04526187972463536,0.30072871183392275,0.2786531879949316,0.29078711860094414,0.2736460871631141,2.2130217184800833,2.2615241972110955,2.228151880404383,2.2734137601290185
cart,1000,10,3,0.0,6.0,gamma,2,10,1,1,-0.014212269706965597,-0.020251794867692463,0.04596410208302304,0.05797837781099746,0.35682458767108366,0.34261231796411806,0.35440108811027016,0.3341492932425777,2.069959033130059,2.115923135213082,2.073903126425348,2.1318815042363455
cart,1000,10,3,0.0,6.0,gamma,3,10,0,0,-0.01192105528252091,-0.018629978861345375,0.02617244261403595,0.038547826693801746,0.29534960465387644,0.28342854937135553,0.2935112560409381,0.2748812771795927,2.1574856345239772,2.183658077138013,2.1609958573267014,2.199543684020503
cart,1000,10,3,0.0,6.0,gamma,4,10,1,1,-0.014022642904974347,-0.012221872071870699,0.03126198346702935,0.021646375954625263,0.29806328126711107,0.2840406383621367,0.28744315077954796,0.27522127870767726,2.2443870115172255,2.275648994984255,2.2680141122083888,2.289660488163014
cart,1000,10,3,0.0,6.0,gamma,5,10,1,1,-0.0034896741027671263,-0.004572353196262258,0.01307172506401999,0.016115134824508548,0.3229174822976147,0.31942780819484756,0.3217441632866498,0.31717181009038753,2.0512063788130077,2.0642781038770277,2.054332280912788,2.0704474157372967
cart,1000,10,3,0.4,0.1,gamma,1,10,0,0,-0.01950588824950575,0.07482850400718177,0.047873424556689415,0.21224712989899164,0.18766269512416006,0.1681568068746543,0.1310962012788239,0.20592470528600568,2.547697227183313,2.5955706517400023,2.59197409631518,2.8042212262141715
cart,1000,10,3,0.4,0.1,gamma,2,10,0,0,0.02234223092682508,0.08386888691355524,-0.057739095643254856,0.1853965339085928,0.1736607952342189,0.19600302616104398,0.11202793706104894,0.19589682397460417,2.513160794685179,2.455421699041924,2.419100133376912,2.6044966672855048
cart,1000,10,3,0.4,0.1,gamma,3,10,0,0,0.01200546915467851,0.02109087764743152,0.03300758825542349,0.03298595375191393,0.17921779865717513,0.19122326781185364,0.12153497740330242,0.14262585505073394,2.5494264497920085,2.582434038047432,2.5285367754291914,2.5615227291811054
cart,1000,10,3,0.4,0.1,gamma,4,10,0,0,-0.01553091134301951,0.00784151580782147,0.010035932270881176,0.0024596837205002053,0.16458621714059302,0.1490553057975735,0.14631089832467173,0.1541524141324932,2.5253517543027844,2.5353876865736655,2.7610964278120407,2.763556111532541
cart,1000,10,3,0.4,0.1,gamma,5,10,0,0,0.010995983300722878,0.034621938793845786,-0.03308047656917834,0.043988163053304774,0.176198312079845,0.18719429538056787,0.1412704610492795,0.1758923998431253,2.5618275676402873,2.528747091071109,2.586762550853619,2.6307507139069237
cart,1000,10,3,0.0,0.1,gamma,1,10,0,0,0.003285417996444176,0.013332809728934483,-0.09659026880255661,-0.09673054375486023,0.10092114008076129,0.10420655807720547,0.06265162348617939,0.07598443321511388,2.916275386061516,2.819685117258959,2.8580280750666396,2.7612975313117794
cart,1000,10,3,0.0,0.1,gamma,2,10,0,0,0.008794359981643685,-0.009893720220339138,0.006038860432195925,-0.18565155899329522,0.08207251120031532,0.090866871181959,0.07123668822270285,0.06134296800236371,2.8772662984529327,2.8833051588851286,2.9577563699471576,2.7721048109538624
cart,1000,10,3,0.0,0.1,gamma,3,10,0,0,0.0049156057570137746,0.02121139993692092,-0.042378684610116846,0.09382327006160773,0.08789111334783255,0.09280671910484632,0.050432914921140354,0.07164431485806128,2.8684967186778447,2.826118034067728,2.8063798565901172,2.900203126651725
cart,1000,10,3,0.0,0.1,gamma,4,10,1,0,0.015322869778685896,0.016524103102042914,0.0022505515792499153,0.18683683170020915,0.10403026013299399,0.11935312991167989,0.06422882868406429,0.08075293178610721,2.924749944603082,2.9270004961823317,2.778987894158145,2.9658247258583543
